name sample,ADP (mV),AHP (mV),AI,AP amplitude (mV),AP threshold (mV),AP width (ms),Max number of spikes,Input R (MOhm),Vm (mV),Latency (ms),Rheobase (pA),Sag ratio,Tau (ms),Cell type,Good quality
20180921sample5,0.0,-10.842163115739822,0.15964431105906582,74.99926909804344,-41.398867964744575,0.6799999999999862,54,143.4907064413031,-60.644603790342806,4.508218659911641,57.446808510638284,1.2911382984254314,13.24252461377245,S1layer4,True
20180919sample18,1.5614815056324003,-4.897434264421463,0.16938044282854886,91.134924441576,-47.38221690058708,0.7600000000000107,28,179.86050645758706,-61.855182902514926,3.285412348668445,50.58823529411765,1.1021561700189204,11.779697459455669,S1layer4,True
20180919sample22,6.406188011169434,-10.146167129278185,0.2238389389608361,83.28137919306755,-42.52547398209572,0.7599999999999829,39,225.78625970954695,-59.1672360509634,3.7106409458954492,20.0,1.3275079179345504,14.860998104540393,S1layer4,True
20180605sample15,0.0,-17.843127250671387,0.24143384516482683,78.41891795396805,-35.01986712217331,0.6800000000000139,34,201.75688990826407,-53.70990548878908,4.936773445497801,32.941176470588225,1.1294307404502109,9.811023028415967,S1layer4,True
20180919sample19,0.0,-8.718326687812805,0.16642644852651967,80.68757504224776,-45.17612233757973,0.6800000000000139,61,207.73680386133486,-62.06527610719204,4.484583222998974,37.333333333333336,1.1990432998178535,10.22557556378648,S1layer4,True
20180921sample3,0.0,-13.197902590036392,0.29412331295520516,77.43328809738159,-35.30459851026535,0.8400000000000074,22,285.0451805877188,-56.63435686975718,4.830870466083991,20.0,1.2575795505552485,22.709303903472236,S1layer4,True
20180921sample2,0.0,-6.786569952964783,0.22048120933894347,79.96918633580208,-40.20213708281517,1.0000000000000009,26,214.7752643438677,-59.71577815562487,4.253624919869357,40.0,1.1897935597256462,19.398031813509842,S1layer4,True
20180605sample17,0.0,-18.566431477665898,0.09377583119675173,64.01766650378704,-28.82253192365169,0.6400000000000017,76,259.06941173474,-59.180040892958644,3.3548043420924447,60.0,1.065798842082212,7.381770869600523,S1layer4,True
20180920sample10,0.0,-11.674433946609495,0.4543757823587042,80.05119115114212,-45.201316475868225,0.6000000000000449,62,174.54861706371108,-54.30138146579266,6.200590306653988,20.0,1.2108388958176852,8.60793808476367,S1layer4,True
20180626sample17,2.8180889785289764,-8.483618497848509,0.15569207486130046,67.26490333676338,-36.289431154727936,0.6400000000000017,44,244.71598475240168,-48.583869121968746,4.04795152265239,8.235294117647067,1.1004284247457723,14.315499630877481,S1layer4,True
20180919sample21,0.0,-10.886382311582565,0.09241050523906956,84.08180996775626,-40.493790060281746,0.6799999999999862,52,266.0779808182269,-57.34200396388769,3.749974553473747,20.0,1.207553881957439,12.373692475230625,S1layer4,True
20180703sample14,0.0,-12.396939098834991,0.17866621636940552,72.48535566031933,-42.57502406835556,0.5199999999999927,87,201.6192542264859,-58.158810076117526,2.4265710727750363,67.94117647058823,1.4633997483697936,6.3960559493920295,S1layer4,True
20180627sample8,1.1745542287826538,-7.155291736125946,0.20304199157305314,83.98956060409544,-46.222984790802,0.6400000000000017,46,187.37884471459046,-59.49663062840701,3.295836866004329,20.869565217391308,1.0814189928944822,9.941030601213155,S1layer4,True
20180703sample11,0.0,-9.849246591329576,0.1513417763088397,74.7501887381077,-43.0312342941761,0.7199999999999984,45,249.8903128728271,-58.17968871146441,3.7017956793804827,20.0,1.1067953170187932,14.12794832623975,S1layer4,True
20180627sample3,0.0,-10.084934532642363,0.05466236186472769,85.08086577057837,-44.22866553068161,0.6400000000000017,66,296.80748940383387,-53.32796627283096,3.0407056391967227,0.2409638554216731,1.098726580731994,13.004543677591405,S1layer4,True
20180919sample7,0.0,-5.803912878036499,0.1581876853918233,69.97318752110003,-48.55307191610336,0.9199999999999764,37,262.13734217484784,-68.62554414570332,4.379022125653583,21.75438596491228,1.1223099287048046,13.182918460754404,S1layer4,True
20180919sample15,1.838095486164093,-9.56493616104126,0.09107959803160177,76.23003609478474,-45.58166489005089,0.6800000000000139,59,281.4194086678326,-59.456915670633315,5.039287536669418,12.727272727272739,1.3554876436314176,17.265796214380067,S1layer4,True
20180705sample6,3.6828145384788513,-8.447781205177307,0.19342334323259958,81.29673823714256,-36.19074821472168,0.6799999999999862,40,328.8238232669732,-50.0686597943306,4.661550519424199,8.070175438596502,1.1719211353729984,16.652104104626783,S1layer4,True
20180921sample1,0.0,-10.740976780653,0.12561029261162981,83.35791528224945,-41.54999926686287,0.7999999999999952,36,226.13938694323105,-55.142463645339014,3.633366744183678,25.531914893617028,1.2646341181373957,17.792361958345467,S1layer4,True
20180703sample7,0.0,-4.7012753784656525,0.3247050592246635,70.25538384914397,-50.45722052454949,0.7599999999999829,35,190.6344548258044,-65.20596383810043,4.512616204377484,35.29411764705882,1.0498200573608674,11.272351919454572,S1layer4,True
20180605sample18,0.0,-16.77636243402958,0.20910710620483852,67.4202684313059,-29.70601059496403,0.5999999999999894,48,172.0169799675544,-58.91911606192589,5.187832633372765,105.57377049180326,1.136192933047792,10.114137452759364,S1layer4,True
